Actor Exposure,,,,,,,,
, ,, ,,,,,
Year,Name of Film,Award,Categories,Website link,,,,
2019,AVENGERS: ENDGAME (2019)  94%,BFCA, Best Visual Effects,BFCA: Best Visual Effects,,,,
2019,AVENGERS: ENDGAME (2019)  94%,HCA, Best Visual Effects,HCA: Best Visual Effects,,,,
2019,AVENGERS: ENDGAME (2019)  94%,LEJA, Best Visual Effects,LEJA: Best Visual Effects,,,,
2019,AVENGERS: ENDGAME (2019)  94%,LVFCS, Best Visual Effects,LVFCS: Best Visual Effects,,,,
2019,AVENGERS: ENDGAME (2019)  94%,NCFC, Best Visual Effects,NCFCA: Best Visual Effects,,,,
2019,AVENGERS: ENDGAME (2019)  94%,NFC, Best Visual Effects,NFCS: Best Visual Effects,,,,
2019,AVENGERS: ENDGAME (2019)  94%,HFA, Hollywood Blockbuster,HFA: Hollywood Blockbuster,,,,
2022,BABYLON (2022)  56%,FFC, Best Art Direction,FFC: Best Art Direction,,,,
2022,BABYLON (2022)  56%,LVFCS, Best Art Direction,LVFCS: Best Art Direction,,,,
2022,BABYLON (2022)  56%,AGD, Best Production Design,AGD: Best Production Design,,,,
2022,BABYLON (2022)  56%,BAFTA, Best Production Design,BAFTA: Best Production Design,,,,
2022,BABYLON (2022)  56%,CACF, Best Production Design,CACF: Best Production Design,,,,
2022,BABYLON (2022)  56%,CCA, Best Production Design,CCA: Best Production Design,,,,
2022,BABYLON (2022)  56%,SFCS, Best Production Design,SFCS: Best Production Design,,,,
2022,BABYLON (2022)  56%,BOFCA, Best Score,BOFCA: Best Score,,,,
2022,BABYLON (2022)  56%,Golden Globe, Best Score,HFPA: Best Score,,,,
2022,BABYLON (2022)  56%,MCFCA, Best Score,MCFCA: Best Score,,,,
2022,BABYLON (2022)  56%,PCCP, Best Score,PCCP: Best Score,,,,
2022,BABYLON (2022)  56%,SFCS, Best Screenplay,SFCS: Best Original Score,,,,
2022,BABYLON (2022)  56%,FFC,Best Score,FFC: Score,,,,
2021,BEING THE RICARDOS (2021)  68%,AACTA, Best Actress,AACTA: Best Actress,,,,
2021,BEING THE RICARDOS (2021)  68%,SDSA, Best Decor/Design Feature Film – Period,SDSA: Best Decor/Design Feature Film – Period,,,,
2021,BEING THE RICARDOS (2021)  68%,AACTA, Best Screenplay,AACTA: Best Screenplay,,,,
2021,BEING THE RICARDOS (2021)  68%,DFCS, Best Supporting Actor,DFCS: Best Supporting Actor,,,,
2021,BELFAST (2021)  86%,SDFCS, Best Actress,SDFCS: Best Actress,,,,
2021,BELFAST (2021)  86%,BAFTA, Best British Film,BAFTA: Best British Film,,,,
2021,BELFAST (2021)  86%,FISA, Best Cinematography,FISA: Best Cinematography,,,,
2021,BELFAST (2021)  86%,CCA, Best Ensemble,CCA: Best Ensemble,,,,
2021,BELFAST (2021)  86%,IFC, Best Film,IFCS: Best Film,,,,
2021,BELFAST (2021)  86%,WAFCA, Best Film,WAFCA: Best Film,,,,
2021,BELFAST (2021)  86%,AMPAS, Best Original Screenplay,AMPAS: Best Original Screenplay,,,,
2021,BELFAST (2021)  86%,AWFJ, Best Original Screenplay,AWFJ: Best Original Screenplay,,,,
2021,BELFAST (2021)  86%,CCA, Best Original Screenplay,CCA: Best Original Screenplay,,,,
2021,BELFAST (2021)  86%,HFC, Best Original Screenplay,HFCS: Best Original Screenplay,,,,
2021,BELFAST (2021)  86%,LVFCS, Best Original Screenplay,LVFCS: Best Original Screenplay,,,,
2021,BELFAST (2021)  86%,LVFCS, Best Picture,LVFCS: Best Picture,,,,
2021,BELFAST (2021)  86%,WAFCA, Best Screenplay,WAFCA: Best Screenplay,,,,
2021,BELFAST (2021)  86%,KCFCC, Best Supporting Actor,KCFCC: Best Supporting Actor,,,,
2021,BELFAST (2021)  86%,NBR, Best Supporting Actor,NBR: Best Supporting Actor,,,,
2021,BELFAST (2021)  86%,AACTA, Best Supporting Actress,AACTA: Best Supporting Actress,,,,
2021,BELFAST (2021)  86%,FISA, Best Supporting Actress,FISA: Best Supporting Actress,,,,
2021,BELFAST (2021)  86%,IFC, Best Supporting Actress,IFCS: Best Supporting Actress,,,,
2021,BELFAST (2021)  86%,CCA, Best Young Actor,CCA: Best Young Actor,,,,
2021,BELFAST (2021)  86%,SDFCS, Best Youth Performance,SDFCS: Best Youth Performance,,,,
2021,BELFAST (2021)  86%,LVFCS, Best Youth Performer,LVFCS: Best Youth Performer,,,,
2021,BELFAST (2021)  86%,AFI, Special Award,AFI: Special Award,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,CCA, Best Costume Design,CCA: Best Costume Design,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,MUAH, Best Hair and Makeup,MUAH: Best Contemporary Hairstyling,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,WAFCA, Best Production Design,WAFCA: Best Production Design,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,AFCA, Best Supporting Actress,AFCA: Best Supporting Actress,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,BFCC, Best Supporting Actress,BFCC: Best Supporting Actress,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,CCA, Best Supporting Actress,CCA: Best Supporting Actress – Angela Bassett,,,,
2022,BLACK PANTHER: WAKANDA FOREVER (2022)  84%,AFCA,Best Song,AFCA: Best Song,,,,
